,id,title,original_language,release_date,genre_ids,popularity,vote_average,vote_count
5270,1701,Con Air,en,1997-06-05,"[28, 53, 80]",31.757,6.7,3367
5271,10494,Perfect Blue,ja,1997-07-25,"[16, 53]",35.405,8.3,1756
5272,575774,His House,en,2020-01-27,"[18, 27, 53]",34.272,6.5,815
5273,11665,Get Smart,en,2008-06-19,"[28, 35, 53]",29.155,6.2,3022
5274,391713,Lady Bird,en,2017-09-01,"[18, 35]",37.661,7.3,7163
5275,748224,Reaptown,en,2020-09-28,"[27, 53, 9648]",29.189,4.1,12
5276,63311,The Skin I Live In,es,2011-08-17,"[53, 18, 27]",29.305,7.5,3554
5277,1645,A Time to Kill,en,1996-07-24,"[80, 18, 53]",26.7,7.4,1859
5278,18937,Quest for Camelot,en,1998-05-15,"[14, 16, 18, 10749, 10751]",28.795,6.9,669
5279,464502,Acrimony,en,2018-03-30,[53],30.295,6.8,333
5280,429450,Pandora,ko,2016-12-07,"[53, 18, 28]",32.802,7.5,326
5281,9595,Hot Shots!,en,1991-07-31,"[28, 35, 10752]",38.793,6.5,1711
5282,32516,The Forbidden Legend: Sex & Chopsticks 2,cn,2009-03-04,"[35, 18, 10749]",26.614,5.2,19
5283,8065,21,en,2008-03-27,"[18, 80]",31.294,6.7,3948
5284,7549,Fearless,zh,2006-01-26,"[18, 28]",29.294,7.5,1019
5285,514439,Breakthrough,en,2019-04-10,[18],31.055,7.7,886
5286,446894,Smallfoot,en,2018-09-20,"[10751, 16, 12, 14]",33.551,6.8,1283
5287,323675,Ride Along 2,en,2016-01-14,"[28, 35]",30.293,6.2,1436
5288,496704,Tremors: A Cold Day in Hell,en,2018-05-01,"[28, 12, 878, 14, 35, 27]",33.295,6.0,310
5289,274862,The Lego Ninjago Movie,en,2017-09-21,"[10751, 16, 28, 12, 35]",42.309,6.5,821
5290,25961,Pokémon: The Rise of Darkrai,ja,2007-07-14,"[10751, 12, 16, 14, 28, 878]",32.535,6.9,210
5291,817485,My Lovely Angel,ko,2021-05-12,[18],35.643,8.5,4
5292,754,Face/Off,en,1997-06-27,"[28, 80, 878, 53]",33.777,7.0,4326
5293,7978,The Wolfman,en,2010-02-10,"[27, 36, 18, 53]",30.777,5.8,1652
5294,11470,Jason X,en,2001-07-24,"[27, 878]",32.775,4.8,1045
5295,14191,Aquamarine,en,2006-03-03,"[14, 10749, 10751, 35]",35.276,6.3,1261
5296,599281,Fear of Rain,en,2021-02-12,"[53, 27, 18]",34.004,7.1,379
5297,659,The Tin Drum,de,1979-05-02,"[18, 36, 10752]",27.52,7.0,341
5298,718022,Heks,en,2020-12-15,"[27, 18]",26.139,6.2,28
5299,414,Batman Forever,en,1995-06-16,"[28, 80, 14]",29.418,5.4,4368
5300,18491,Neon Genesis Evangelion: The End of Evangelion,ja,1997-07-19,"[18, 16, 878, 28]",38.918,8.4,1113
5301,467615,The Curse of Buckout Road,en,2017-11-24,[27],31.065,6.7,43
5302,450806,All Saints,en,2017-08-25,"[18, 35]",26.124,6.2,45
5303,388399,Patriots Day,en,2016-12-12,"[28, 80, 18, 36, 53]",24.521,7.0,2200
5304,25018,Leatherface: The Texas Chainsaw Massacre III,en,1990-01-12,[27],30.263,5.3,382
5305,452251,Beauty Salon: Special Service,ko,2016-12-29,"[10749, 18]",28.199,6.7,6
5306,340666,Nocturnal Animals,en,2016-11-04,"[18, 53]",29.519,7.5,6621
5307,235260,Son of God,en,2014-02-28,[18],30.765,6.8,246
5308,51540,Horrible Bosses,en,2011-07-08,"[35, 80]",31.513,6.6,5531
5309,10489,Cujo,en,1983-08-10,"[27, 53]",36.255,6.1,763
5310,462650,Puss in Book: Trapped in an Epic Tale,en,2017-06-16,"[10751, 14, 16, 35, 12]",26.762,6.5,163
5311,622855,Jingle Jangle: A Christmas Journey,en,2020-11-06,"[10751, 14, 10402]",27.281,6.6,409
5312,169813,Short Term 12,en,2013-08-23,[18],29.204,7.8,1069
5313,609202,Black Fox,ja,2019-10-05,"[16, 28, 18, 878]",30.325,7.1,27
5314,161822,Doraemon: Nobita and the Tin Labyrinth,ja,1993-03-06,"[12, 16]",26.218,7.4,24
5315,6795,Zathura: A Space Adventure,en,2005-11-06,"[10751, 14, 878, 12, 35]",32.849,6.4,2706
5316,114150,Pitch Perfect,en,2012-09-28,"[35, 10402, 10749]",29.75,7.3,5866
5317,249164,If I Stay,en,2014-08-21,[18],27.949,7.4,3850
5318,17578,The Adventures of Tintin,en,2011-10-24,"[12, 16, 9648]",28.246,6.9,4648
5319,42968,The Nun,es,2005-11-03,"[27, 9648]",35.244,5.5,188
5320,354857,Regular Show: The Movie,en,2015-09-01,"[16, 35, 878, 10770]",29.943,7.8,278
5321,387426,Okja,en,2017-06-28,"[12, 18, 878, 14]",32.995,7.4,3678
5322,345009,Mine,en,2016-10-06,"[10752, 53]",33.992,6.6,1113
5323,480881,Let There Be Light,en,2017-10-27,[18],30.053,6.3,52
5324,1452,Superman Returns,en,2006-06-28,"[878, 28, 12]",30.483,5.7,3509
5325,62395,The Miracle of Marcelino,es,1955-02-24,"[18, 35]",30.731,7.1,197
5326,218454,General Cemetery,es,2013-07-25,[27],34.403,6.6,39
5327,1995,Lara Croft: Tomb Raider,en,2001-06-11,"[12, 14, 28, 53]",32.73,5.9,5310
5328,47931,Elite Squad: The Enemy Within,pt,2010-10-08,"[18, 28, 80]",35.731,7.9,1484
5329,84226,The Day,en,2011-09-15,"[28, 18, 27, 878]",32.48,5.2,207
5330,111653,Scorpio Nights 2,tl,1999-02-02,[18],25.816,4.3,3
5331,565426,To All the Boys: P.S. I Still Love You,en,2020-02-12,"[10749, 35]",40.945,6.9,2227
5332,185605,Woman with Pierced Nipples,ja,1983-04-15,[18],26.404,4.7,6
5333,733491,They Live Inside Us,en,2020-10-06,[27],26.34,6.0,28
5334,2108,The Breakfast Club,en,1985-02-15,"[35, 18]",26.873,7.8,6896
5335,201085,Crimson Peak,en,2015-10-13,"[27, 53, 10749, 14, 9648]",30.627,6.6,4349
5336,65055,Shark Night 3D,en,2011-09-02,"[53, 27]",28.724,4.9,432
5337,579047,Reminiscence,en,2021-08-19,"[9648, 878]",28.272,6.8,1270
5338,660120,The Worst Person in the World,no,2021-10-13,[18],33.38,7.6,608
5339,329996,Dumbo,en,2019-03-27,"[10751, 14, 12]",40.23,6.7,3807
5340,184314,Young & Beautiful,fr,2013-08-21,[18],37.417,6.4,1010
5341,15370,The Cat Returns,ja,2002-07-19,"[12, 14, 16, 18, 10751]",31.463,7.2,1472
5342,13649,High School Musical 2,en,2007-08-17,"[35, 18, 10751, 10402, 10749, 10770]",33.662,6.5,3331
5343,796428,Madres,en,2021-10-08,[27],28.597,6.1,61
5344,137227,Doraemon: Nobita and the New Steel Troops: Winged Angels,ja,2011-03-05,"[16, 12, 10751]",34.148,7.0,48
5345,567748,The Guilty,en,2021-09-24,"[18, 53]",29.009,6.4,1808
5346,155084,13 Sins,en,2014-04-18,"[27, 53]",25.206,6.3,899
5347,502416,Ma,en,2019-05-29,"[27, 53]",28.061,5.8,1769
5348,44725,One Piece: Chopper's Kingdom on the Island of Strange Animals,ja,2002-03-02,"[28, 16, 12]",28.196,6.6,124
5349,2309,Inkheart,en,2008-12-11,"[12, 10751, 14]",32.446,6.3,1829
5350,387,Das Boot,de,1981-09-17,"[18, 36, 10752]",29.62,8.1,1712
5351,527435,The Christmas Chronicles,en,2018-11-22,"[35, 12, 10751, 14]",31.455,7.1,1690
5352,437109,The Villainess,ko,2017-06-08,"[28, 80, 18, 53]",35.7,6.9,526
5353,630566,Clouds,en,2020-10-09,"[10402, 18, 10749]",25.717,8.3,859
5354,432130,Ao Oni The Animation,ja,2017-02-11,"[27, 16]",26.995,5.2,10
5355,1391,Y Tu Mamá También,es,2001-06-08,"[18, 10749]",33.438,7.4,1157
5356,9481,The Bone Collector,en,1999-11-04,"[18, 9648, 53, 80]",32.637,6.8,2855
5357,72358,A Thousand Words,en,2012-03-07,"[18, 35]",40.19,6.1,1130
5358,15157,Another Cinderella Story,en,2008-09-16,"[35, 10402]",34.887,6.8,1560
5359,732670,LEGO Star Wars Holiday Special,en,2020-11-17,"[16, 10751, 12, 35, 878]",26.714,6.7,246
5360,727293,The Tender Bar,en,2021-12-17,[18],37.264,6.7,346
5361,431259,Escape Room,en,2017-08-31,"[27, 53, 14]",34.691,4.9,169
5362,408355,Throne of Elves,en,2016-07-31,"[14, 16, 10751]",31.688,7.5,157
5363,766798,Parallel Mothers,es,2021-10-08,[18],28.741,6.9,619
5364,187596,Walk of Shame,en,2014-05-02,[35],23.935,5.9,1246
5365,613098,Undercover Wedding Crashers,es,2021-06-24,[35],30.662,6.2,48
5366,516486,Greyhound,en,2020-07-10,"[10752, 28, 18]",26.649,7.4,2220
5367,12665,Powder,en,1995-10-27,"[18, 14, 878, 53]",37.174,6.9,473
5368,262841,Monster Trucks,en,2016-12-21,"[28, 35, 878]",37.931,6.1,704
5369,407375,Sniper: Ghost Shooter,en,2016-08-02,"[28, 18, 10752]",26.929,6.5,167
5370,2024,The Patriot,en,2000-06-28,"[18, 36, 10752, 28]",39.122,7.2,3203
5371,9802,The Rock,en,1996-06-07,"[28, 12, 53]",27.371,7.1,3803
5372,504949,The King,en,2019-10-11,"[18, 36, 10752]",34.186,7.2,2579
5373,332356,Killing Jesus,en,2015-04-05,"[18, 36, 10770]",21.095,6.3,64
5374,472516,The Moment You Fall in Love,ja,2016-12-17,"[18, 16, 10749, 35]",30.425,7.6,119
5375,400106,Bright,en,2017-12-22,"[14, 28, 53]",29.876,6.2,4959
5376,675304,Dragon Ball Z: Summer Vacation Special,ja,1992-07-13,[16],26.286,5.0,4
5377,297556,Justice League: Throne of Atlantis,en,2015-01-27,"[878, 28, 16, 12]",28.918,7.0,744
5378,25642,Ben 10 Alien Swarm,en,2009-11-25,[12],29.415,6.3,262
5379,11011,Ri¢hie Ri¢h,en,1994-12-19,"[35, 10751]",27.862,5.9,1901
5380,942,Lethal Weapon 2,en,1989-07-07,"[28, 12, 35, 80, 53]",30.911,7.0,2786
5381,580077,Nothing to Lose - Part 2,pt,2019-01-01,[18],25.374,5.0,15
5382,238615,Self/less,en,2015-07-10,"[878, 9648, 53, 28]",29.281,6.4,2674
5383,298618,The Flash,en,2023-06-23,"[28, 18, 878]",28.221,0.0,0
5384,467988,Camp Cool Kids,en,2017-07-11,[10751],29.535,5.6,29
5385,687920,Sexo e a Metrópole,pt,2004-06-18,[],30.426,6.3,9
5386,9823,Mortal Kombat: Annihilation,en,1997-11-11,"[28, 14, 878]",31.405,4.5,928
5387,390062,Jungle,en,2017-06-27,"[12, 18, 53]",30.659,6.6,1588
5388,624484,The Predators,it,2020-10-22,"[18, 35]",29.178,6.9,162
5389,22512,"Sex, Shame & Tears",es,1999-06-18,"[35, 18, 10749]",25.321,6.8,89
5390,879163,Peçanha Contra o Animal,pt,2021-10-22,"[35, 80]",30.884,5.9,39
5391,17609,Antichrist,en,2009-05-20,"[18, 27, 53]",41.062,6.7,2103
5392,2019,Hard Target,en,1993-08-20,[28],40.15,6.3,870
5393,3981,What Women Want,en,2000-12-15,"[35, 10749]",31.85,6.4,3291
5394,218746,Young Mother,ko,2013-07-31,"[35, 10749]",33.232,5.4,11
5395,9070,Mighty Morphin Power Rangers: The Movie,en,1995-06-30,"[10751, 28, 12, 878, 14]",28.398,5.8,555
5396,840756,Mi otra yo,es,2021-06-15,[35],31.281,6.3,3
5397,15789,A Goofy Movie,en,1995-04-07,"[10749, 16, 10751, 35, 12]",28.246,6.9,1418
5398,10590,We Were Soldiers,en,2002-03-01,"[28, 36, 10752]",37.397,7.1,1648
5399,10802,Showgirls,en,1995-09-22,[18],27.595,5.5,943
5400,10019,Mannequin,en,1987-02-13,"[14, 35, 10749]",30.395,6.8,548
5401,592863,Respect,en,2021-08-12,"[10402, 18, 36]",29.695,6.8,257
5402,467012,Satan's Slaves,id,2017-09-28,"[27, 18, 9648]",28.403,6.7,184
5403,9731,Friday the 13th: A New Beginning,en,1985-03-22,"[27, 9648]",37.493,5.3,861
5404,405775,The Wall,en,2017-05-12,"[10752, 53, 18]",30.65,6.3,723
5405,146239,Delivery Man,en,2013-10-10,[35],40.977,6.2,1260
5406,474395,Teen Titans Go! To the Movies,en,2018-07-27,"[16, 28, 35, 878]",33.15,7.4,949
5407,70642,Schoolgirl Report Part 13: Don't Forget Love During Sex,de,1980-08-14,"[35, 18]",31.498,3.6,12
5408,399404,Darkest Hour,en,2017-11-22,"[18, 36]",25.097,7.3,4404
5409,371370,Looking Back at it All: The Dragon Ball Z Year-End Show!,ja,1993-12-31,"[28, 16, 35]",26.417,7.2,26
5410,72784,The Loft,en,2014-10-14,[53],40.448,6.4,1253
5411,997703,Buba,de,2022-08-02,"[35, 18]",31.74,5.8,24
5412,343674,Gerald's Game,en,2017-09-29,"[27, 53]",33.888,6.4,3059
5413,31967,Dante's Inferno: An Animated Epic,en,2010-02-09,"[28, 12, 16, 27]",30.891,6.9,411
5414,3563,I Now Pronounce You Chuck & Larry,en,2007-07-12,"[35, 10749]",26.629,6.0,1924
5415,587,Big Fish,en,2003-12-25,"[12, 14, 18]",32.328,7.8,6221
5416,1891,The Empire Strikes Back,en,1980-05-20,"[12, 28, 878]",29.839,8.4,14441
5417,264419,Huevos: Little Rooster's Egg-Cellent Adventure,es,2015-09-04,[16],34.632,7.0,184
5418,401478,Death Race: Beyond Anarchy,en,2018-10-02,"[28, 53, 878]",37.888,6.4,245
5419,13497,Drumline,en,2002-12-13,"[18, 10749, 35, 10402]",33.377,6.9,396
5420,9342,The Mask of Zorro,en,1998-07-16,"[28, 12]",33.574,6.5,3388
5421,667642,Beauty,en,2022-06-11,"[10749, 18, 10402]",32.625,6.1,15
5422,351964,The Escort,en,2015-11-05,"[18, 35, 10749]",33.126,6.0,342
5423,10947,High School Musical,en,2006-01-20,"[35, 18, 10751, 10402, 10749, 10770]",32.622,6.6,4060
5424,704935,Predators: Crucified,en,2010-10-19,"[28, 16]",31.191,4.8,4
5425,571391,Chicuarotes,es,2019-06-28,"[18, 80]",34.532,7.6,127
5426,419680,Daddy's Home 2,en,2017-11-09,[35],36.125,6.3,2127
5427,29993,Samson and Delilah,en,1949-12-21,"[18, 10749, 12]",29.365,6.5,148
5428,8095,Cleopatra,en,1963-06-12,"[18, 36, 10749]",27.363,7.1,553
5429,11774,Lemony Snicket's A Series of Unfortunate Events,en,2004-12-16,"[12, 35, 10751]",30.312,6.8,4393
5430,997803,Um Tempo Para Mim,pt,2022-08-12,[],24.283,0.0,0
5431,396263,Gantz:O,ja,2016-10-14,"[878, 28, 16]",31.368,7.3,556
5432,9739,Demolition Man,en,1993-10-08,"[80, 28, 878]",33.31,6.7,2974
5433,856,Who Framed Roger Rabbit,en,1988-06-21,"[14, 16, 35, 80]",32.359,7.5,4752
5434,553600,Promare,ja,2019-05-24,"[16, 28, 878]",27.372,7.1,190
5435,740996,BLACKPINK: Light Up the Sky,ko,2020-10-14,"[99, 10402]",37.383,8.3,429
5436,326745,The Making of 'Scarface',en,1998-03-31,[99],22.727,7.0,4
5437,283317,Messi,es,2014-09-06,[99],28.11,7.3,180
5438,765,Evil Dead II,en,1987-03-13,"[27, 35, 14]",40.646,7.6,2377
5439,127533,Rurouni Kenshin Part I: Origins,ja,2012-08-25,"[12, 28, 18, 36]",30.607,7.6,620
5440,35056,Date Night,en,2010-04-08,"[35, 28, 12]",26.856,6.1,2450
5441,9473,"South Park: Bigger, Longer & Uncut",en,1999-06-30,"[16, 35]",34.153,7.2,2171
5442,477447,Overlord: The Undead King,ja,2017-02-25,"[16, 28, 12, 14]",28.498,6.9,13
5443,8856,The Karate Kid Part II,en,1986-06-18,"[12, 18, 28, 10749, 10751]",39.449,6.3,1736
5444,228205,The Longest Ride,en,2015-04-09,"[18, 10749]",30.354,7.6,2788
5445,2280,Big,en,1988-06-03,"[14, 18, 35, 10749, 10751]",32.847,7.1,2936
5446,61012,Silent Hill: Revelation 3D,en,2012-10-10,"[53, 27, 9648]",37.101,5.5,1319
5447,399361,Triple Frontier,en,2019-03-06,"[28, 53, 80, 12]",31.61,6.3,2620
5448,287903,Krampus,en,2015-11-26,"[27, 35, 14]",29.302,6.1,1686
5449,860155,Summering,en,2022-08-12,[18],30.849,2.0,1
5450,212470,Monster High: 13 Wishes,en,2013-10-08,"[10751, 14, 10402, 16]",26.599,7.4,120
5451,2082,Halloween,en,2007-08-31,[27],36.796,6.2,1842
5452,556678,Emma.,en,2020-02-13,"[35, 10749]",28.463,7.1,1332
5453,662745,Monica and Friends: Lessons,pt,2021-12-30,"[10751, 18, 35]",28.607,8.3,56
5454,656958,Room Salon College Girls 2,ko,2019-07-05,"[18, 10749]",33.887,10.0,1
5455,1007430,Sitio Diablo,tl,2022-08-26,"[28, 53]",40.502,0.0,0
5456,642121,The Stranger by the Shore,ja,2020-09-11,"[16, 10749, 18]",37.272,7.5,47
5457,393457,Fences,en,2016-12-16,[18],40.466,6.8,2239
5458,522924,The Art of Racing in the Rain,en,2019-08-08,"[35, 18, 10749]",23.347,8.3,1089
5459,93856,Chernobyl Diaries,en,2012-05-24,"[27, 53]",37.583,5.3,1357
5460,532638,Open 24 Hours,en,2018-08-27,"[27, 53]",27.32,5.6,91
5461,106758,Angel Guts: Red Porno,ja,1981-12-25,[18],25.358,5.3,26
5462,10991,Pokémon 3: The Movie,ja,2000-07-08,"[12, 14, 16, 28, 10751]",40.386,6.4,511
5463,7553,Waiting...,en,2005-10-07,[35],27.827,6.3,624
5464,10718,Torque,en,2004-01-16,[28],23.075,5.1,438
5465,1996,Lara Croft: Tomb Raider - The Cradle of Life,en,2003-07-21,"[28, 12, 14, 53]",24.902,5.7,3679
5466,28,Apocalypse Now,en,1979-08-15,"[18, 10752]",31.122,8.3,6653
5467,9529,Candyman,en,1992-10-16,"[18, 27, 53]",25.07,6.6,1236
5468,185341,[REC]⁴ Apocalypse,es,2014-10-31,"[53, 27]",34.824,5.6,915
5469,11023,Thirteen,en,2003-08-20,[18],25.069,6.5,1285
5470,13888,Return to the Blue Lagoon,en,1991-08-02,"[12, 18]",32.567,6.0,793
5471,11199,Wild Hogs,en,2007-03-02,"[28, 12, 35]",24.319,5.9,1943
5472,264660,Ex Machina,en,2015-01-21,"[18, 878]",31.822,7.6,11438
5473,453,A Beautiful Mind,en,2001-12-11,"[18, 10749]",28.667,7.9,8667
5474,1018,Mulholland Drive,en,2001-06-06,"[53, 18, 9648]",32.313,7.8,4992
5475,4170,Trade,en,2007-01-23,[53],26.814,6.9,211
5476,310119,Last Days in the Desert,en,2016-05-13,"[12, 18, 36]",30.317,5.6,135
5477,2057,Original Sin,en,2001-05-08,[53],31.309,6.1,671
5478,11690,Bloodsport,en,1988-02-26,"[28, 18]",40.194,7.0,1405
5479,9477,King Arthur,en,2004-07-07,"[12, 10752, 36, 28]",30.306,6.3,2280
5480,467248,Bring It On: Worldwide #Cheersmack,en,2017-08-29,"[35, 10749]",28.512,6.1,203
5481,520725,The Lost Prince,fr,2020-02-12,"[14, 12, 35]",34.573,5.8,291
5482,653740,Assassins,en,2021-08-12,[99],27.713,7.0,12
5483,14613,Next Avengers: Heroes of Tomorrow,en,2008-09-02,"[16, 10751, 28, 12, 878]",33.554,6.9,203
5484,3134,Baise-moi,fr,2000-06-28,"[80, 18, 10749, 53]",28.151,4.5,296
5485,257475,Tamako Love Story,ja,2014-04-26,"[10749, 16, 35]",27.803,6.9,115
5486,39538,Contagion,en,2011-09-08,"[18, 53, 878]",31.7,6.6,5208
5487,17903,A Frozen Flower,ko,2008-12-30,[18],35.769,6.9,99
5488,9654,The Italian Job,en,2003-05-30,"[28, 80]",28.047,6.8,4654
5489,50646,"Crazy, Stupid, Love.",en,2011-07-29,"[35, 18, 10749]",30.248,7.3,7068
5490,11586,Exorcist II: The Heretic,en,1977-06-17,"[18, 14, 27, 53]",30.545,4.5,521
5491,710,GoldenEye,en,1995-11-16,"[12, 28, 53]",33.244,6.9,3179
5492,196,Back to the Future Part III,en,1990-05-25,"[12, 35, 878]",28.866,7.5,8826
5493,23452,Gurren Lagann the Movie: The Lights in the Sky Are Stars,ja,2009-04-25,"[28, 878, 16, 12]",22.68,8.0,63
5494,15575,Bleach the Movie: Memories of Nobody,ja,2006-12-16,"[14, 16, 878]",36.039,6.9,149
5495,563,Starship Troopers,en,1997-11-07,"[12, 28, 53, 878]",36.537,7.0,3890
5496,438799,Overlord,en,2018-11-01,"[27, 10752, 878]",27.296,6.7,2366
5497,38356,Transformers: Dark of the Moon,en,2011-06-28,"[28, 878, 12]",29.072,6.1,7078
5498,15,Citizen Kane,en,1941-04-17,"[9648, 18]",32.334,8.0,4495
5499,24615,Aloha Scooby-Doo!,en,2005-01-01,"[9648, 10751, 16, 12, 35]",35.034,7.2,346
5500,10665,The Strangers,en,2008-05-29,"[27, 9648, 53]",34.232,6.1,1969
5501,47327,Drive Angry,en,2011-02-24,"[14, 53, 28, 80]",34.283,5.5,1544
5502,502425,Escape from Pretoria,en,2020-03-06,"[18, 36, 53]",36.799,7.3,973
5503,512895,Lady and the Tramp,en,2019-11-12,"[10751, 10749, 35]",25.197,7.3,1321
5504,142061,"Batman: The Dark Knight Returns, Part 2",en,2013-01-03,"[878, 28, 16, 9648]",30.533,8.0,1163
5505,2666,Dark City,en,1998-02-27,"[9648, 878]",23.529,7.3,2234
5506,137,Groundhog Day,en,1993-02-11,"[10749, 14, 18, 35]",29.678,7.6,6467
5507,28874,Summer Wars,ja,2009-08-01,[16],38.531,7.5,742
5508,152601,Her,en,2013-12-18,"[10749, 878, 18]",29.182,7.9,12286
5509,471335,Cheese in the Trap,ko,2018-03-14,"[10749, 18, 53]",29.715,7.0,56
5510,595280,Fever Dream,es,2021-10-06,"[53, 18, 9648]",29.244,5.9,97
5511,176241,Prison Break: The Final Break,en,2009-05-24,"[28, 18, 53]",29.026,7.5,536
5512,283445,Sinister 2,en,2015-08-19,[27],31.53,5.8,1800
5513,9399,Lionheart,en,1990-06-07,[28],39.885,6.5,801
5514,678489,The Bridge Curse,zh,2020-02-27,"[27, 53, 9648]",33.562,6.5,59
5515,335778,Risen,en,2016-02-18,"[18, 36]",37.777,6.1,686
5516,9257,S.W.A.T.,en,2003-08-08,"[28, 53, 80]",33.469,6.1,2030
5517,336882,The Wave,no,2015-08-28,[53],37.274,6.7,1077
5518,402,Basic Instinct,en,1992-03-20,"[53, 9648]",31.267,6.9,3043
5519,891657,LEGO Hidden Side: Night of the Harbinger,en,2020-10-31,[16],28.943,6.1,5
5520,830788,The Invitation,en,2022-08-24,"[27, 53]",28.412,0.0,0
5521,860720,El refugio,es,2021-11-26,[35],25.333,6.4,75
5522,10764,Quantum of Solace,en,2008-10-31,"[12, 28, 53, 80]",31.212,6.3,6695
5523,329440,The Forest,en,2016-01-07,"[27, 53, 9648]",29.966,5.2,1525
5524,449985,Triple Threat,en,2019-03-19,"[53, 28]",32.521,6.4,477
5525,4347,Atonement,en,2007-09-07,"[18, 10749]",28.356,7.6,3443
5526,389,12 Angry Men,en,1957-04-10,[18],34.654,8.5,6581
5527,72710,The Host,en,2013-03-22,"[28, 12, 10749, 878, 53]",32.505,6.3,3596
5528,39456,Women in Fury,it,1984-05-10,"[28, 18]",30.421,4.0,14
5529,168672,American Hustle,en,2013-12-03,"[18, 80]",32.453,6.8,6375
5530,881594,This Is Not a Comedy,es,2021-10-05,"[18, 35]",27.677,6.2,79
5531,339259,The Man with the Iron Heart,en,2017-05-25,"[10752, 28, 36, 53]",35.256,6.6,633
5532,10380,An American Tail: Fievel Goes West,en,1991-11-21,"[12, 16, 10751, 37]",31.995,6.3,604
5533,495979,Honesty: Good daughter in law,ko,2018-01-25,[10749],27.255,0.0,0
5534,41280,Private Lessons,en,1981-08-21,"[35, 10749]",30.624,5.8,71
5535,75,Mars Attacks!,en,1996-12-12,"[35, 14, 878]",30.445,6.4,4583
5536,54989,"Love, Strange Love",pt,1982-01-11,"[18, 36]",37.044,5.8,35
5537,238215,The Cobbler,en,2014-09-11,"[14, 35, 18]",28.996,5.8,1399
5538,4442,The Brothers Grimm,en,2005-08-26,"[12, 14, 28, 35, 53]",29.743,5.8,2344
5539,30974,High Lane,fr,2009-06-24,"[28, 53, 27]",39.567,6.0,327
5540,732713,Evil Eye,en,2020-04-01,"[9648, 53, 27]",29.759,5.5,130
5541,516052,The Legend of the Galactic Heroes: Die Neue These Seiran 1,ja,2019-09-27,"[16, 878]",30.514,7.9,17
5542,154400,The Drop,en,2014-09-12,"[18, 80]",31.839,6.8,1826
5543,21191,Sin Nombre,es,2009-03-20,"[18, 28, 53, 80]",35.888,7.6,517
5544,13022,Rogue,en,2007-11-08,"[28, 27, 53]",30.238,6.5,518
5545,421313,Eliminators,en,2016-12-01,[28],27.493,6.5,145
5546,9530,RV,en,2006-04-28,"[10751, 35]",28.685,5.9,1409
5547,441701,Veronica,es,2017-08-25,[27],32.242,6.2,1447
5548,935903,Medusa Deluxe,en,2022-08-12,[18],27.714,0.0,0
5549,913651,Sexo explícito,es,2013-06-13,[18],28.042,6.0,2
5550,395991,Only the Brave,en,2017-09-22,"[18, 28, 36]",27.987,7.4,1235
5551,10586,The Ghost and the Darkness,en,1996-10-11,"[12, 27]",22.128,6.7,786
5552,1005343,Santa Evita: El Viaje Detras de Escena,es,2022-08-01,"[99, 18, 10770]",28.376,7.5,2
5553,14636,The Condemned,en,2007-04-27,"[28, 53]",28.478,6.1,627
5554,11298,The Howling,en,1981-01-21,[27],30.476,6.5,573
5555,37958,Immortals,en,2011-11-10,"[14, 28, 18]",30.227,5.9,2152
5556,802119,All About Sex,en,2021-09-16,"[35, 18, 10749]",27.241,7.7,7
5557,16187,Buzz Lightyear of Star Command: The Adventure Begins,en,2000-08-08,"[16, 10751, 35, 878, 12]",33.474,6.5,283
5558,315064,Animal Crackers,en,2017-06-23,"[35, 16, 12]",32.981,6.3,149
5559,116745,The Secret Life of Walter Mitty,en,2013-12-18,"[12, 35, 18, 14]",27.624,7.2,6615
5560,7340,Carrie,en,1976-11-03,"[27, 53]",35.964,7.3,3004
5561,80274,Ender's Game,en,2013-10-24,"[878, 28, 12]",29.468,6.6,5040
5562,46441,Mirrors 2,en,2010-10-18,"[27, 9648, 14]",22.467,5.6,333
5563,16007,Death Note,ja,2006-06-17,"[14, 9648, 53]",27.965,7.0,537
5564,334521,Free Fire,en,2017-03-31,"[28, 80, 9648]",26.419,6.3,916
5565,619730,Don't Worry Darling,en,2022-09-21,"[18, 9648, 53]",28.064,0.0,0
5566,60935,The Thing,en,2011-10-12,"[27, 878, 9648, 53]",39.262,6.2,2355
5567,144336,Sabotage,en,2014-03-28,"[28, 18, 53, 80]",32.461,5.6,1197
5568,520901,Doom: Annihilation,en,2019-09-30,"[28, 878, 27, 9648]",33.723,4.9,318
